experiment_name;document;query_key;csv_column;top_k;window_size;total_doc_chunks;fetched_chunks;coverage_pct;retrieved_chunk_ids;all_cosine_scores;avg_all_cosine;max_all_cosine;hit_cosine_scores;avg_hit_cosine;miss_cosine_scores;avg_miss_cosine;quotes_expected;quotes_found;hit_type;hit_score;reciprocal_rank;precision_at_k;rate_cosine_scores;principal_cosine_scores;outcome_cosine_scores;reasoning_cosine_scores;factors_cosine_scores;call1_chunks;call1_coverage;call2_chunks;call2_coverage;total_chunks;total_coverage
openai3l_380_top6_w1;KS_Žilina_14Cob_21_2019_00_dokument.pdf;q2_combined;q2_penalty_quotes;6;1;229;23;9.6;"[""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_80"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_4"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_11"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_56"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_52"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_14"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_4"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_11"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_77"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_79"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_9"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_78""]";[0.6939, 0.6591, 0.6269, 0.624, 0.6237, 0.6129, 0.5242, 0.5103, 0.4845, 0.4729, 0.4722, 0.4692];0.5645;0.6939;[0.4722];0.4722;[0.6939, 0.6591, 0.6269, 0.624, 0.6237, 0.6129, 0.4845, 0.4729, 0.4692];0.5852;2;1;PARTIAL;0.5;0.1111;0.1;[0.6939, 0.6591, 0.6269, 0.624, 0.6237, 0.6129];[0.5242, 0.5103, 0.4845, 0.4729, 0.4722, 0.4692];;;;;;;;;
openai3l_380_top6_w1;KS_Žilina_14Cob_21_2019_00_dokument.pdf;q3_combined;q3_moderation_quotes;6;1;229;31;14.0;"[""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_2"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_47"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_11"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_80"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_172"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_140"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_135"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_79"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_46"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_172"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_138"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_2"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_135"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_46"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_138"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_144"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_67"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_11""]";[0.6428, 0.6166, 0.6121, 0.6085, 0.6065, 0.606, 0.7491, 0.7264, 0.7236, 0.7191, 0.7145, 0.7075, 0.6571, 0.6528, 0.6457, 0.6404, 0.6394, 0.6375];0.6614;0.7491;[0.6166];0.6166;[0.6428, 0.6121, 0.6085, 0.6065, 0.606, 0.7491, 0.7264, 0.7236, 0.7145, 0.6404, 0.6394];0.6608;5;1;PARTIAL;0.2;0.125;0.0833;;;[0.6428, 0.6166, 0.6121, 0.6085, 0.6065, 0.606];[0.7491, 0.7264, 0.7236, 0.7191, 0.7145, 0.7075];[0.6571, 0.6528, 0.6457, 0.6404, 0.6394, 0.6375];;;;;;
openai3l_380_top6_w1;KS_Žilina_14Cob_21_2019_00_dokument.pdf;per_call_coverage;;6;1;229;;;;;;;;;;;;;;;;;;;;;;48;20.7;31;14.0;63;27.3
openai3l_380_top6_w1;NS_SR_5Obdo_14_2023_00_dokument.pdf;q1_combined;q1_context_quotes;6;1;135;40;28.4;"[""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_6"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_54"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_5"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_7"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_116"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_37"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_8"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_84"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_118"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_110"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_52"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_124"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_4"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_5"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_110"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_89"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_8"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_54"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_86"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_19"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_16"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_84""]";[0.6247, 0.6085, 0.5933, 0.571, 0.5395, 0.5295, 0.5265, 0.5175, 0.5146, 0.5145, 0.5135, 0.4648, 0.4561, 0.4527, 0.4479, 0.4443, 0.4408, 0.4401, 0.4372, 0.4359, 0.4358, 0.4354];0.4975;0.6247;[0.6247, 0.5933];0.609;[0.6085, 0.571, 0.5395, 0.5295, 0.5265, 0.5175, 0.5146, 0.5145, 0.5135, 0.4648, 0.4561, 0.4443, 0.4372, 0.4359, 0.4358];0.5006;4;4;PERFECT;1.0;1.0;0.1176;;;;;;;;;;;
openai3l_380_top6_w1;NS_SR_5Obdo_14_2023_00_dokument.pdf;q2_combined;q2_penalty_quotes;6;1;135;21;14.9;"[""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_116"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_118"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_23"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_35"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_60"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_22"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_116"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_37"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_77"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_118"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_117"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_78""]";[0.6622, 0.5935, 0.5868, 0.5845, 0.5782, 0.5653, 0.5508, 0.471, 0.4697, 0.4691, 0.4587, 0.4555];0.5371;0.6622;[0.5868];0.5868;[0.6622, 0.5935, 0.5845, 0.5782, 0.5653, 0.471, 0.4697, 0.4587, 0.4555];0.5376;2;2;PERFECT;1.0;0.3333;0.1;[0.6622, 0.5935, 0.5868, 0.5845, 0.5782, 0.5653];[0.5508, 0.471, 0.4697, 0.4691, 0.4587, 0.4555];;;;;;;;;
openai3l_380_top6_w1;NS_SR_5Obdo_14_2023_00_dokument.pdf;q3_combined;q3_moderation_quotes;6;1;135;27;18.7;"[""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_35"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_107"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_60"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_115"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_23"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_129"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_35"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_110"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_129"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_34"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_109"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_107"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_35"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_117"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_34"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_110"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_59"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_113""]";[0.6102, 0.6075, 0.5929, 0.5908, 0.59, 0.5878, 0.754, 0.7441, 0.7374, 0.7362, 0.7329, 0.7269, 0.7262, 0.7172, 0.6914, 0.6674, 0.6519, 0.6399];0.6725;0.754;[0.5908, 0.59];0.5904;[0.6102, 0.6075, 0.5929, 0.5878, 0.7441, 0.7362, 0.7329, 0.7172, 0.6519, 0.6399];0.6621;5;3;PARTIAL;0.6;0.1;0.1667;;;[0.6102, 0.6075, 0.5929, 0.5908, 0.59, 0.5878];[0.754, 0.7441, 0.7374, 0.7362, 0.7329, 0.7269];[0.7262, 0.7172, 0.6914, 0.6674, 0.6519, 0.6399];;;;;;
openai3l_380_top6_w1;NS_SR_5Obdo_14_2023_00_dokument.pdf;per_call_coverage;;6;1;135;;;;;;;;;;;;;;;;;;;;;;53;37.4;27;18.7;64;44.7
openai3l_380_top6_w1;KS_Košice_4Cob_116_2023_00_dokument.pdf;q1_combined;q1_context_quotes;6;1;86;39;43.6;"[""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_72"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_37"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_64"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_56"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_49"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_8"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_76"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_29"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_3"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_56"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_23"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_37"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_48"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_82"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_29"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_64"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_5"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_69""]";[0.5454, 0.5333, 0.5266, 0.5162, 0.513, 0.5107, 0.5092, 0.5048, 0.502, 0.4507, 0.446, 0.4266, 0.3936, 0.3934, 0.3926, 0.3855, 0.3849, 0.3707];0.4614;0.5454;[0.502, 0.446];0.474;[0.5454, 0.5333, 0.5266, 0.5162, 0.513, 0.5107, 0.5092, 0.5048, 0.3936, 0.3934, 0.3849, 0.3707];0.4752;4;3;PARTIAL;0.75;0.1111;0.1429;;;;;;;;;;;
openai3l_380_top6_w1;KS_Košice_4Cob_116_2023_00_dokument.pdf;q2_combined;q2_penalty_quotes;6;1;86;24;27.8;"[""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_58"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_10"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_3"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_72"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_34"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_57"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_72"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_47"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_3"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_2"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_48"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_38""]";[0.6188, 0.6084, 0.6041, 0.5979, 0.5884, 0.5855, 0.4792, 0.4684, 0.4581, 0.4458, 0.439, 0.4243];0.5265;0.6188;[0.6084];0.6084;[0.6188, 0.6041, 0.5979, 0.5884, 0.5855, 0.4684, 0.4458, 0.439, 0.4243];0.5302;3;1;PARTIAL;0.3333;0.5;0.1;[0.6188, 0.6084, 0.6041, 0.5979, 0.5884, 0.5855];[0.4792, 0.4684, 0.4581, 0.4458, 0.439, 0.4243];;;;;;;;;
openai3l_380_top6_w1;KS_Košice_4Cob_116_2023_00_dokument.pdf;q3_combined;q3_moderation_quotes;6;1;86;28;31.0;"[""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_35"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_48"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_58"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_72"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_33"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_50"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_47"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_48"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_65"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_33"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_83"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_8"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_47"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_0"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_48"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_58"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_8"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_83""]";[0.6187, 0.5772, 0.5728, 0.5719, 0.56, 0.5594, 0.7779, 0.7495, 0.7462, 0.7163, 0.7087, 0.6901, 0.6396, 0.6209, 0.6198, 0.6185, 0.6084, 0.5865];0.6412;0.7779;[0.6187, 0.5728, 0.56, 0.7087];0.615;[0.5772, 0.5719, 0.5594, 0.7779, 0.7462, 0.6901, 0.6209];0.6491;5;4;PARTIAL;0.8;0.3333;0.3636;;;[0.6187, 0.5772, 0.5728, 0.5719, 0.56, 0.5594];[0.7779, 0.7495, 0.7462, 0.7163, 0.7087, 0.6901];[0.6396, 0.6209, 0.6198, 0.6185, 0.6084, 0.5865];;;;;;
openai3l_380_top6_w1;KS_Košice_4Cob_116_2023_00_dokument.pdf;per_call_coverage;;6;1;86;;;;;;;;;;;;;;;;;;;;;;49;55.8;28;31.0;54;61.5
openai3l_380_top6_w1;KS_Trnava_31Cob_19_2018_00_dokument.pdf;q1_combined;q1_context_quotes;6;1;74;26;34.9;"[""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_10"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_8"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_39"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_61"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_5"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_32"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_40"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_34"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_5"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_43"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_19"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_40"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_10"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_42"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_34"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_61""]";[0.5635, 0.5446, 0.5433, 0.5369, 0.5348, 0.523, 0.5194, 0.5111, 0.4686, 0.4509, 0.4224, 0.4217, 0.4118, 0.3961, 0.3954, 0.3924];0.4772;0.5635;[0.5348];0.5348;[0.5635, 0.5446, 0.5433, 0.5369, 0.523, 0.5194, 0.5111, 0.4509, 0.4224, 0.3961];0.5011;4;1;PARTIAL;0.25;0.2;0.0909;;;;;;;;;;;
openai3l_380_top6_w1;KS_Trnava_31Cob_19_2018_00_dokument.pdf;q2_combined;q2_penalty_quotes;6;1;74;20;27.0;"[""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_45"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_43"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_18"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_42"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_19"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_15"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_32"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_42"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_41"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_45"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_18"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_7""]";[0.6342, 0.6184, 0.6123, 0.6107, 0.6023, 0.6002, 0.5025, 0.4777, 0.4646, 0.4622, 0.462, 0.4581];0.5421;0.6342;[0.4581];0.4581;[0.6342, 0.6184, 0.6123, 0.6107, 0.6023, 0.6002, 0.5025, 0.4646];0.5806;2;1;PARTIAL;0.5;0.1111;0.1111;[0.6342, 0.6184, 0.6123, 0.6107, 0.6023, 0.6002];[0.5025, 0.4777, 0.4646, 0.4622, 0.462, 0.4581];;;;;;;;;
openai3l_380_top6_w1;KS_Trnava_31Cob_19_2018_00_dokument.pdf;q3_combined;q3_moderation_quotes;6;1;74;23;32.2;"[""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_15"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_32"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_68"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_21"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_42"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_45"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_19"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_18"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_42"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_15"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_41"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_44"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_42"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_32"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_19"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_31"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_41"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_18""]";[0.6174, 0.6143, 0.6124, 0.6018, 0.5986, 0.5921, 0.7711, 0.7682, 0.7618, 0.7355, 0.7328, 0.7304, 0.6999, 0.6716, 0.6597, 0.657, 0.6441, 0.6412];0.6728;0.7711;[0.6174, 0.6018, 0.7711];0.6634;[0.6143, 0.6124, 0.5986, 0.5921, 0.7682, 0.7328, 0.7304, 0.657];0.6632;5;4;PARTIAL;0.8;1.0;0.2727;;;[0.6174, 0.6143, 0.6124, 0.6018, 0.5986, 0.5921];[0.7711, 0.7682, 0.7618, 0.7355, 0.7328, 0.7304];[0.6999, 0.6716, 0.6597, 0.657, 0.6441, 0.6412];;;;;;
openai3l_380_top6_w1;KS_Trnava_31Cob_19_2018_00_dokument.pdf;per_call_coverage;;6;1;74;;;;;;;;;;;;;;;;;;;;;;32;42.4;23;32.2;38;51.2
openai3l_380_top6_w1;KS_Žilina_14Cob_202_2019_00_dokument.pdf;q1_combined;q1_context_quotes;6;1;183;43;23.5;"[""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_168"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_70"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_30"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_27"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_102"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_17"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_117"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_100"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_103"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_105"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_72"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_117"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_30"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_107"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_86"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_91"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_17"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_87"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_105"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_14"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_106"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_63""]";[0.5579, 0.5525, 0.5402, 0.5324, 0.5322, 0.5311, 0.5303, 0.5284, 0.5283, 0.5202, 0.5199, 0.5331, 0.481, 0.4371, 0.426, 0.4247, 0.4241, 0.4222, 0.418, 0.4175, 0.416, 0.415];0.4858;0.5579;[];;[0.5579, 0.5525, 0.5402, 0.5324, 0.5322, 0.5311, 0.5303, 0.5284, 0.5283, 0.5202, 0.5199, 0.4371, 0.426, 0.4247, 0.4222, 0.4175, 0.416, 0.415];0.4907;4;0;MISS;0.0;0.0;0.0;;;;;;;;;;;
openai3l_380_top6_w1;KS_Žilina_14Cob_202_2019_00_dokument.pdf;q2_combined;q2_penalty_quotes;6;1;183;22;12.2;"[""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_72"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_168"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_101"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_163"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_74"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_91"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_102"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_103"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_100"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_70"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_168"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_101""]";[0.6298, 0.6285, 0.6252, 0.6119, 0.6065, 0.6026, 0.4994, 0.4898, 0.4853, 0.482, 0.4782, 0.4761];0.5513;0.6298;[0.482];0.482;[0.6298, 0.6285, 0.6252, 0.6119, 0.6065, 0.6026, 0.4994, 0.4898, 0.4853];0.5754;3;1;PARTIAL;0.3333;0.1;0.1;[0.6298, 0.6285, 0.6252, 0.6119, 0.6065, 0.6026];[0.4994, 0.4898, 0.4853, 0.482, 0.4782, 0.4761];;;;;;;;;
